index,elapsed_time,time,temp
702,23409.87,42716.859,-6.39525764
703,23443.23,42750.218,-6.39523811
704,23476.58,42783.562,-6.39527093
705,23509.92,42816.906,-6.3952024000000005
706,23543.27,42850.25,-6.39516808
707,23576.62,42883.609,-6.39516415
708,23609.97,42916.953,-6.39511425
709,23643.31,42950.296,-6.39515276
710,23676.66,42983.64,-6.395282700000001
711,23710.0,43016.984,-6.3954124
712,23743.36,43050.343,-6.39568772
713,23776.7,43083.687,-6.39597116
714,23810.05,43117.031,-6.396126819999999
715,23843.39,43150.375,-6.39618114
716,23876.75,43183.734,-6.396424949999999
717,23910.09,43217.078,-6.39676803
718,23943.44,43250.421,-6.39702211
719,23976.78,43283.765,-6.3973426600000005
720,24010.12,43317.109,-6.397725490000001
721,24043.48,43350.468,-6.39788294
722,24076.83,43383.812,-6.3980272
723,24110.17,43417.156,-6.398133570000001
724,24143.52,43450.5,-6.39805165
725,24176.87,43483.859,-6.398119660000001
726,24210.22,43517.203,-6.39828151
727,24243.56,43550.546,-6.39845677
728,24276.91,43583.89,-6.39870334
729,24310.25,43617.234,-6.3987788299999995
730,24343.61,43650.593,-6.39866093
731,24376.95,43683.937,-6.39873869
732,24410.3,43717.281,-6.398904849999999
733,24443.64,43750.625,-6.399044909999999
734,24477.0,43783.984,-6.39904404
735,24510.34,43817.328,-6.39899387
736,24543.69,43850.671,-6.3989935000000004
737,24577.03,43884.015,-6.39903681
738,24610.37,43917.359,-6.39906213
739,24643.73,43950.718,-6.39906657
740,24677.08,43984.062,-6.399086079999999
741,24710.42,44017.406,-6.399016550000001
742,24743.77,44050.75,-6.39896907
743,24777.11,44084.093,-6.39902807
744,24810.47,44117.453,-6.39907811
745,24843.81,44150.796,-6.39917044
746,24877.16,44184.14,-6.399295310000001
747,24910.5,44217.484,-6.399503269999999
748,24943.86,44250.843,-6.399614850000001
749,24977.2,44284.187,-6.399676789999999
750,25010.55,44317.531,-6.39978038
751,25043.89,44350.875,-6.3998452100000005
752,25077.25,44384.234,-6.39990488
753,25110.59,44417.578,-6.399879149999999
754,25143.94,44450.921,-6.3997978600000005
755,25177.28,44484.265,-6.399735799999999
756,25210.62,44517.609,-6.39978468
757,25243.98,44550.968,-6.399853820000001
758,25277.33,44584.312,-6.39968449
759,25310.67,44617.656,-6.39944855
760,25344.02,44651.0,-6.3994844
761,25377.36,44684.343,-6.39963232
762,25410.72,44717.703,-6.399543410000001
763,25444.06,44751.046,-6.3995989
764,25477.41,44784.39,-6.3995899000000005
765,25510.75,44817.734,-6.39947896
766,25544.09,44851.078,-6.39933445
767,25577.45,44884.437,-6.39930177
768,25610.8,44917.781,-6.399359769999999
769,25644.14,44951.125,-6.39937486
770,25677.48,44984.468,-6.39933051
771,25710.84,45017.828,-6.3993138
772,25744.19,45051.171,-6.3991748699999995
773,25777.53,45084.515,-6.399145729999999
774,25810.87,45117.859,-6.399076460000001
775,25844.23,45151.218,-6.39897856
776,25877.58,45184.562,-6.3988894
777,25910.92,45217.906,-6.39875921
778,25944.27,45251.25,-6.398753510000001
779,25977.62,45284.609,-6.39878897
780,26010.97,45317.953,-6.39871323
781,26044.31,45351.296,-6.398580739999999
782,26077.66,45384.64,-6.3986252100000005
783,26111.0,45417.984,-6.39861354
784,26144.34,45451.328,-6.39861013
785,26177.7,45484.687,-6.39872399
786,26211.05,45518.031,-6.398945369999999
787,26244.39,45551.375,-6.39890573
788,26277.73,45584.718,-6.39880847
789,26311.09,45618.078,-6.398831400000001
790,26344.44,45651.421,-6.39884419
791,26377.78,45684.765,-6.398694089999999
792,26411.12,45718.109,-6.39852121
793,26444.48,45751.468,-6.39849691
794,26477.83,45784.812,-6.3985862099999995
795,26511.17,45818.156,-6.39866256
796,26544.52,45851.5,-6.39852159
797,26577.86,45884.843,-6.398452709999999
798,26611.22,45918.203,-6.39850692
799,26644.56,45951.546,-6.398521359999999
800,26677.91,45984.89,-6.398568979999999
801,26711.25,46018.234,-6.39868384
802,26744.61,46051.593,-6.398701689999999
803,26777.95,46084.937,-6.39888002
804,26811.3,46118.281,-6.39911305
805,26844.64,46151.625,-6.3992539
806,26877.98,46184.968,-6.39945347
807,26911.34,46218.328,-6.39962042
808,26944.69,46251.671,-6.39973605
809,26978.03,46285.015,-6.39980381
810,27011.37,46318.359,-6.40006851
811,27044.73,46351.718,-6.40021679
812,27078.08,46385.062,-6.40039184
813,27111.42,46418.406,-6.40055801
814,27144.77,46451.75,-6.400553329999999
815,27178.12,46485.109,-6.40051356
816,27211.47,46518.453,-6.400555349999999
817,27244.81,46551.796,-6.4005129400000005
818,27278.16,46585.14,-6.40039716
819,27311.52,46618.5,-6.400353470000001
820,27344.86,46651.843,-6.40044465
821,27378.2,46685.187,-6.40036436
822,27411.55,46718.531,-6.400254799999999
823,27444.89,46751.875,-6.400155750000001
824,27478.25,46785.234,-6.40008864
825,27511.59,46818.578,-6.40012081
826,27544.94,46851.921,-6.40014285
827,27578.28,46885.265,-6.400183629999999
828,27611.64,46918.625,-6.40011461
829,27644.98,46951.968,-6.40006419
830,27678.33,46985.312,-6.400101050000001
831,27711.67,47018.656,-6.400004410000001
832,27745.02,47052.0,-6.399947410000001
833,27778.37,47085.359,-6.39983433
834,27811.72,47118.703,-6.39984674
835,27845.06,47152.046,-6.399885739999999
836,27878.41,47185.39,-6.400003289999999
837,27911.77,47218.75,-6.399990239999999
838,27945.11,47252.093,-6.399990610000001
839,27978.45,47285.437,-6.399995810000001
840,28011.8,47318.781,-6.399993530000001
841,28045.14,47352.125,-6.40001619
842,28078.5,47385.484,-6.39996845
843,28111.84,47418.828,-6.39990905
844,28145.19,47452.171,-6.399805580000001
845,28178.53,47485.515,-6.3998585299999995
846,28211.89,47518.875,-6.39987384
847,28245.23,47552.218,-6.399743259999999
848,28278.58,47585.562,-6.3997914
